ITEM_SEQ,ITEM_NAME,ENTP_NAME,ITEM_PERMIT_DATE,CNSGN_MANUF,ETC_OTC_CODE,CHART,BAR_CODE,MATERIAL_NAME,EE_DOC_ID,UD_DOC_ID,NB_DOC_ID,INSERT_FILE,VALID_TERM,STORAGE_METHOD,REEXAM_TARGET,REEXAM_DATE,PACK_UNIT,EDI_CODE,PERMIT_KIND,ENTP_NO,NARCOTIC_KIND,NEWDRUG_CLASS_NAME,INDUTY_TYPE,MAIN_ITEM_INGR,INGR_NAME
202503050,토파시즈정10밀리그램(토파시티닙시트르산염),환인제약(주),2025.11.24,(주)제뉴파마,2,파란색의 원형 필름코팅정제,8.81E+12,총량 : 412밀리그램1정|성분명 : 토파시티닙시트르산염|분량 : 16.155|단위 : 밀리그램|규격 : 별규|성분정보 : 토파시티닙(으)로서 10밀리그램|비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503050/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503050/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503050/NB,,제조일로부터 36 개월,"기밀용기, 실온(1∼30 ℃) 보관",,,30정/병,,A,1351,,N,A,토파시티닙시트르산염,미결정셀룰로오스/유당수화물/크로스카르멜로오스나트륨/스테아르산마그네슘/오파드라이QX파란색(321A205020)
202503051,"트루베타정80/5/25밀리그램(텔미사르탄,암로디핀,클로르탈리돈)",대웅바이오(주),2025.11.24,(주)제뉴파마,2,흰색의 타원형 이층정,8.81E+12,총량 : 1정730밀리그램|성분명 : 텔미사르탄|분량 : 80.00|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정730밀리그램|성분명 : 클로르탈리돈|분량 : 25.00|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정730밀리그램|성분명 : 암로디핀베실산염|분량 : 6.94|단위 : 밀리그램|규격 : USP|성분정보 : 암로디핀으로서 5밀리그램|비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503051/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503051/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503051/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1-30℃)보관",,,,,A,1632,,N,A,텔미사르탄/클로르탈리돈/암로디핀베실산염,수산화나트륨/메글루민/포비돈/D-만니톨/히드록시프로필셀룰로오스/글리세릴디베헤네이트/스테아르산마그네슘/미결정셀룰로오스/히드록시프로필셀룰로오스/크로스포비돈/콜로이드성이산화규소/스테아르산마그네슘
202503053,"텔로핀셋정40/5/12.5밀리그램(텔미사르탄,암로디핀베실산염,클로르탈리돈)",(주)제뉴파마,2025.11.24,,2,흰색의 타원형 이층정,8.81E+12,총량 : 1정392.16밀리그램|성분명 : 텔미사르탄|분량 : 40|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정392.16밀리그램|성분명 : 클로르탈리돈|분량 : 12.5|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정392.16밀리그램|성분명 : 암로디핀베실산염|분량 : 6.94|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503053/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503053/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503053/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1-30℃)보관",,,30정/상자[10정/PTP×3],,A,1295,,N,A,텔미사르탄/클로르탈리돈/암로디핀베실산염,수산화나트륨/메글루민/포비돈/D-만니톨/히드록시프로필셀룰로오스/글리세릴디베헤네이트/스테아르산마그네슘/미결정셀룰로오스/히드록시프로필셀룰로오스/크로스포비돈/콜로이드성이산화규소/스테아르산마그네슘
202503054,"텔로핀셋정80/5/12.5밀리그램(텔미사르탄,암로디핀베실산염,클로르탈리돈)",(주)제뉴파마,2025.11.24,,2,흰색의 타원형 이층정,8.81E+12,총량 : 1정632.16밀리그램|성분명 : 텔미사르탄|분량 : 80|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정632.16|성분명 : 클로르탈리돈|분량 : 12.5|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정632.16|성분명 : 암로디핀베실산염|분량 : 6.94|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503054/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503054/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503054/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1-30℃)보관",,,30정/상자[10정/PTP×3],,A,1295,,N,A,텔미사르탄/클로르탈리돈/암로디핀베실산염,수산화나트륨/메글루민/포비돈/D-만니톨/히드록시프로필셀룰로오스/글리세릴디베헤네이트/스테아르산마그네슘/미결정셀룰로오스/히드록시프로필셀룰로오스/크로스포비돈/콜로이드성이산화규소/스테아르산마그네슘
202503062,글리빅사정5밀리그램(메만틴염산염),대웅바이오(주),2025.11.25,알보젠코리아(주),2,흰색의 타원형 필름코팅정제,8.81E+12,총량 : 1정77.25밀리그램|성분명 : 메만틴염산염|분량 : 5|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ?,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503062/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503062/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503062/NB,,제조일로부터 36 개월,"기밀용기, 실온(1-30℃)보관",,,,,A,1632,,N,A,메만틴염산염,규화미결정셀룰로오스/규화미결정셀룰로오스/크로스카르멜로오스나트륨/탤크/스테아르산마그네슘/오파드라이흰색(03B28796)
202503063,케어스카겔,(주)다산제약,2025.11.25,신신제약(주),1,흰색의 불투명한 겔제,8.81E+12,총량 : 1그램|성분명 : 헤파린나트륨|분량 : 500|단위 : 아이.유|규격 : KP|성분정보 : |비고 : ;총량 : 1그램|성분명 : 알란토인|분량 : 50|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1그램|성분명 : 덱스판테놀|분량 : 100|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503063/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503063/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503063/NB,,제조일로부터 36 개월,"기밀용기, 실온(1∼30℃)보관",,,,,B,2243,,N,A,헤파린나트륨/알란토인/덱스판테놀,카보머940/트롤아민/조합향료(Fancy Jasmine Th-5904190)/정제수/실리콘오일/실리콘유-1/토코페롤아세테이트/폴리소르베이트80/농글리세린/프로필파라벤
202503064,트루비타에스정,(주)유한양행,2025.11.25,,1,적갈색의 타원형 필름코팅정,,"총량 : 1정1,110.0밀리그램|성분명 : 레티놀아세테이트 과립|분량 : 6.0|단위 : 밀리그램|규격 : 별규|성분정보 : 비타민A(으)로서 3,000 IU|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 판토텐산칼슘|분량 : 32.6|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 시아노코발라민100배산|분량 : 2.0|단위 : 밀리그램|규격 : 별규|성분정보 : 시아노코발라민(으)로서 20 ug|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : d-비오틴1%|분량 : 10.0|단위 : 밀리그램|규격 : 별규|성분정보 : 비오틴(으)로서 100 ug|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 푸마르산철|분량 : 76.1|단위 : 밀리그램|규격 : 별규|성분정보 : 철(으)로서 25 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 산화마그네슘|분량 : 165.8|단위 : 밀리그램|규격 : KP|성분정보 : 마그네슘(으)로서 100 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 황산아연수화물|분량 : 41.2|단위 : 밀리그램|규격 : USP|성분정보 : 아연(으)로서 15 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 황산망간수화물|분량 : 23.1|단위 : 밀리그램|규격 : EP|성분정보 : 망간(으)로서 7.5 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 인산수소칼슘수화물|분량 : 300.4|단위 : 밀리그램|규격 : KP|성분정보 : 칼슘(으)로서 70 mg, 인(으)로서 54 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 염화칼륨|분량 : 15.3|단위 : 밀리그램|규격 : KP|성분정보 : 칼륨(으)로서 8 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 셀레늄함유건조효모|분량 : 55.6|단위 : 밀리그램|규격 : KP|성분정보 : 셀레늄(으)로서 30 ug|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 농축콜레칼시페롤 산|분량 : 4.0|단위 : 밀리그램|규격 : BP|성분정보 : 비타민D(으)로서 400 IU|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 몰리브덴함유건조효모|분량 : 7.5|단위 : 밀리그램|규격 : 별규|성분정보 : 몰리브덴(으)로서 15 ug|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 토코페롤아세테이트 2배산|분량 : 60.0|단위 : 밀리그램|규격 : KP|성분정보 : 비타민E(으)로서 30 IU|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 아스코르브산과립97%|분량 : 92.8|단위 : 밀리그램|규격 : 별규|성분정보 : 아스코르브산(으)로서 90 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 폴산|분량 : 0.4|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 티아민질산염3배산|분량 : 27.0|단위 : 밀리그램|규격 : KP|성분정보 : 티아민질산염(으)로서 9 mg|비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 리보플라빈|분량 : 9.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 피리독신염산염|분량 : 9.0|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1정1,110.0밀리그램|성분명 : 니코틴산아미드|분량 : 13.2|단위 : 밀리그램|규격 : KP|성분정보 : |비고 :",https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503064/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503064/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503064/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃) 보관",,,200정/상자[(100정 X 2)],,B,1329,,N,A,레티놀아세테이트 과립/판토텐산칼슘/시아노코발라민100배산/d-비오틴1%/푸마르산철/산화마그네슘/황산아연수화물/황산망간수화물/인산수소칼슘수화물/염화칼륨/셀레늄함유건조효모/농축콜레칼시페롤 산/몰리브덴함유건조효모/토코페롤아세테이트 2배산/아스코르브산과립97%/폴산/티아민질산염3배산/리보플라빈/피리독신염산염/니코틴산아미드,미결정셀룰로오스/크로스포비돈/스테아르산마그네슘/이산화규소/수소화식물유/탭쉴드빨간색(29R727)
202503083,"엠파젠타정25/5밀리그램(엠파글리플로진,리나글립틴)",대원제약(주),2025.11.26,,2,연한 분홍색의 삼각형 필름코팅정,,총량 : 1정216.3밀리그램|성분명 : 엠파글리플로진|분량 : 25.0|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정216.3밀리그램|성분명 : 리나글립틴|분량 : 5.0|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503083/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503083/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503083/NB,,제조일로부터 24 개월,"기밀용기, 실온보관(1~30℃)",,,30정/상자[10정/PTPx3],,A,1373,,N,A,엠파글리플로진/리나글립틴,미결정셀룰로오스/유당수화물/전분글리콜산나트륨/포비돈/콜로이드성이산화규소/스테아르산마그네슘/크로스카르멜로오스나트륨/미결정셀룰로오스/D-만니톨/포비돈/스테아르산마그네슘/오파드라이분홍색03F640111
202503084,코잘파워나잘스프레이액0.1%(자일로메타졸린염산염),(주)유유제약,2025.11.26,태극제약(주),1,무색 내지 연한 노란색의 투명한 액제,8.81E+12,총량 : 1밀리리터|성분명 : 자일로메타졸린염산염|분량 : 1|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503084/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503084/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503084/NB,,제조일로부터 36 개월,"차광기밀용기, 25℃이하 보관",,,15밀리리터/병,,B,1300,,N,A,자일로메타졸린염산염,유칼리유/정제수/벤잘코늄염화물/에데트산나트륨수화물/포비돈/프로필렌글리콜/폴리에틸렌글리콜400/인산이수소나트륨/인산수소나트륨수화물/L-멘톨
202503085,마그액트스피드액,(주)한국팜비오,2025.11.26,,1,알루미늄 파우치에 충전된 노란색의 방향성 액제,8.81E+12,총량 : 1포20밀리리터|성분명 : 글리세로인산마그네슘|분량 : 1200|단위 : 밀리그램|규격 : BP|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 벤포티아민|분량 : 69|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 리보플라빈포스페이트나트륨|분량 : 7.63|단위 : 밀리그램|규격 : KP|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 니코틴산아미드|분량 : 20|단위 : 밀리그램|규격 : BP|성분정보 : |비고 : ;총량 : 1포20밀리리터|성분명 : 피리독신염산염|분량 : 50|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503085/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503085/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503085/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,"30포/상자[[(1포(20mL)*6개)/상자]*5],6포/상자[1포(20mL)*6개],14포/상자[1포(20mL)*14개],28포/상자[1포(20mL)*28개]",,B,2504,,N,A,글리세로인산마그네슘/벤포티아민/리보플라빈포스페이트나트륨/니코틴산아미드/피리독신염산염,아세설팜칼륨/조합향료(믹스베리향 510153)/잔탄검/시트르산/벤조산나트륨/수크랄로스/스테비올배당체
202503086,이든메만틴정5밀리그램(메만틴염산염),(주)이든파마,2025.11.26,알보젠코리아(주),2,흰색의 타원형 필름코팅정제,8.81E+12,총량 : 1정77.25밀리그램|성분명 : 메만틴염산염|분량 : 5.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503086/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503086/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503086/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,"30정/병,100정/병",,A,2621,,N,A,메만틴염산염,규화미결정셀룰로오스/규화미결정셀룰로오스/크로스카르멜로오스나트륨/탤크/스테아르산마그네슘/오파드라이흰색(03B28796)
202503091,페라셉트액(과아세트산액0.2%),주식회사삼현제약,2025.11.27,,1,(1제) 아세트산 냄새가 있는 무색투명한 액 (2제) 알코올 냄새가 있는 무색 내지 미황색의 투명한 액,8.80E+12,총량 : 100밀리리터-1제|성분명 : 과아세트산 액0.2%|분량 : 100|단위 : 밀리리터|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503091/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503091/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503091/NB,,제조일로부터 12 개월,"기밀용기, 실온(1~30℃)보관",,,"병 - 4리터/병[1제],병 - 90밀리리터/병[2제]",,B,370,,N,A,과아세트산 액0.2%,아세트산나트륨수화물/벤조트리아졸/프로필렌글리콜/에탄올(95)/정제수
202503092,"트루베타정40/5/12.5밀리그램(텔미사르탄,암로디핀,클로르탈리돈)",대웅바이오(주),2025.11.27,(주)제뉴파마,2,흰색의 타원형 이층정,8.81E+12,총량 : 1정392.16밀리그램|성분명 : 텔미사르탄|분량 : 40.00|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정392.16밀리그램|성분명 : 클로르탈리돈|분량 : 12.50|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정392.16밀리그램|성분명 : 암로디핀베실산염|분량 : 6.94|단위 : 밀리그램|규격 : USP|성분정보 : 암로디핀으로서 5밀리그램|비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503092/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503092/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503092/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1-30℃)보관",,,,,A,1632,,N,A,텔미사르탄/클로르탈리돈/암로디핀베실산염,수산화나트륨/메글루민/D-만니톨/포비돈/히드록시프로필셀룰로오스/글리세릴디베헤네이트/스테아르산마그네슘/미결정셀룰로오스/히드록시프로필셀룰로오스/크로스포비돈/콜로이드성이산화규소/스테아르산마그네슘
202503093,"트루베타정80/5/12.5밀리그램(텔미사르탄,암로디핀,클로르탈리돈)",대웅바이오(주),2025.11.27,(주)제뉴파마,2,흰색의 타원형 이층정,8.81E+12,총량 : 1정632.16밀리그램|성분명 : 텔미사르탄|분량 : 80.00|단위 : 밀리그램|규격 : EP|성분정보 : |비고 : ;총량 : 1정632.16밀리그램|성분명 : 클로르탈리돈|분량 : 12.50|단위 : 밀리그램|규격 : USP|성분정보 : |비고 : ;총량 : 1정632.16밀리그램|성분명 : 암로디핀베실산염|분량 : 6.940|단위 : 밀리그램|규격 : USP|성분정보 : 암로디핀으로서 5밀리그램|비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503093/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503093/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503093/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1-30℃)보관",,,,,A,1632,,N,A,텔미사르탄/클로르탈리돈/암로디핀베실산염,수산화나트륨/메글루민/포비돈/D-만니톨/히드록시프로필셀룰로오스/글리세릴디베헤네이트/스테아르산마그네슘/미결정셀룰로오스/히드록시프로필셀룰로오스/크로스포비돈/콜로이드성이산화규소/스테아르산마그네슘
202503096,칼디맥스연질캡슐(알파칼시돌),맥널티제약(주),2025.11.27,(주)유유제약,1,무색 또는 투명한 유상 내용물이 들어있는 노란색의 타원형 연질캡슐,8.81E+12,총량 : 1캡슐270.081밀리그램|성분명 : 알파칼시돌|분량 : 0.50|단위 : 마이크로그램|규격 : EP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503096/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503096/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503096/NB,,제조일로부터 36 개월,"차광기밀용기, 실온(1~30℃)보관",,,"30캡슐/병,100캡슐/병",,B,1524,,N,A,알파칼시돌,중쇄트리글리세리드/D-알파-토코페롤/에탄올(99.5)/젤라틴/농글리세린/산화티탄/황색4호
202503098,"셀토젯정10/5밀리그램(에제티미브,아토르바스타틴)",(주)셀트리온제약,2025.11.27,(주)종근당,2,흰색의 타원형 필름코팅정,8.81E+12,총량 : 1정232.014밀리그램-에제티미브층 (150밀리그램)|성분명 : 에제티미브|분량 : 10.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정232.014밀리그램-아토르바스타틴층 (75밀리그램)|성분명 : 아토르바스타틴칼슘삼수화물|분량 : 5.425|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503098/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503098/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503098/NB,,제조일로부터 24 개월,"기밀용기, 실온 (1 ~ 30℃)",,,"30정/병,30정/상자[(10정/PTP x 3)]",,A,1534,,N,A,에제티미브/아토르바스타틴칼슘삼수화물,유당수화물/미결정셀룰로오스/크로스카르멜로오스나트륨/포비돈/스테아르산마그네슘/라우릴황산나트륨/유당수화물/탄산칼슘/미결정셀룰로오스/크로스카르멜로오스나트륨/히드록시프로필셀룰로오스/폴리소르베이트80/스테아르산마그네슘/오파드라이흰색(03B28796)/카르나우바납
202503099,"제피토정10/5밀리그램(에제티미브,아토르바스타틴)",에이치케이이노엔(주),2025.11.27,(주)종근당,2,흰색의 타원형 필름코팅정,8.81E+12,총량 : 1정232.014밀리그램-에제티미브층 (150밀리그램)|성분명 : 에제티미브|분량 : 10.00|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 : ;총량 : 1정232.014밀리그램-아토르바스타틴층 (75밀리그램)|성분명 : 아토르바스타틴칼슘삼수화물|분량 : 5.425|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503099/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503099/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503099/NB,,제조일로부터 24 개월,"기밀용기, 실온 (1 ~ 30℃)",,,"30정/병,30정/상자[(10정/PTP x 3)]",,A,1452,,N,A,에제티미브/아토르바스타틴칼슘삼수화물,유당수화물/미결정셀룰로오스/크로스카르멜로오스나트륨/포비돈/스테아르산마그네슘/라우릴황산나트륨/유당수화물/탄산칼슘/미결정셀룰로오스/크로스카르멜로오스나트륨/히드록시프로필셀룰로오스/폴리소르베이트80/스테아르산마그네슘/오파드라이흰색(03B28796)/카르나우바납
202503101,슈가팜프리필드주(슈가마덱스나트륨),(주)한국팜비오,2025.11.27,,2,무색 내지 연한 노란색을 띄는 투명한 용액이 무색투명한 프리필드시린지에 담긴 주사제,8.81E+12,총량 : 1밀리리터|성분명 : 슈가마덱스나트륨|분량 : 108.8|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503101/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503101/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503101/NB,,제조일로부터 36 개월,"2∼30℃보관, 차광보관, 밀봉용기",,,10프리필드시린지/상자[2mL/프리필드시린지],,A,2504,,N,A,슈가마덱스나트륨,염산/수산화나트륨/주사용수
202503102,프리텐션정20밀리그램(텔미사르탄),(주)다산제약,2025.11.27,,2,흰색 또는 미백색의 달걀형 정제,8.81E+12,총량 : 1정120.00밀리그램|성분명 : 텔미사르탄파우더(23.9%)|분량 : 83.68|단위 : 밀리그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503102/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503102/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503102/NB,,제조일로부터 36 개월,"기밀용기, 실온(1~30℃)보관",,,피티피 - 30정/피티피[(10정/PTP*3)],,A,2243,,N,A,텔미사르탄파우더(23.9%),D-만니톨/포비돈/푸마르산스테아릴나트륨/스테아르산마그네슘
202503103,코잘키즈나잘스프레이액0.05%(자일로메타졸린염산염),(주)유유제약,2025.11.27,태극제약(주),1,무색 내지 연한 노란색의 투명한 액제,8.81E+12,총량 : 1밀리리터|성분명 : 자일로메타졸린염산염|분량 : 0.5|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503103/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503103/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503103/NB,,제조일로부터 36 개월,"차광기밀용기, 25℃이하 보관",,,15밀리리터/병,,B,1300,,N,A,자일로메타졸린염산염,벤잘코늄염화물/에데트산나트륨수화물/포비돈/프로필렌글리콜/폴리에틸렌글리콜400/인산이수소나트륨/인산수소나트륨수화물/정제수
202503115,네오나트륨주(아세트산나트륨),(주)한국팜비오,2025.11.28,,2,무색투명한 액이 무색투명한 바이알에 든 주사제,8.81E+12,총량 : 1밀리리터|성분명 : 아세트산나트륨|분량 : 164|단위 : 밀리그램|규격 : USP|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503115/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503115/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503115/NB,,제조일로부터 36 개월,"20~25℃ 보관, 밀봉용기",,,10바이알/상자[(20mL/바이알)],,A,2504,,N,A,아세트산나트륨,빙초산/주사용수
202503116,로켈마현탁용분말5그램(지르코늄사이클로규산나트륨),한국아스트라제네카(주),2025.11.28,,2,흰색 내지 회색의 결정형 불용성 분말,8.81E+12,총량 : 1포5그램|성분명 : 지르코늄사이클로규산나트륨|분량 : 5|단위 : 그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503116/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503116/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503116/NB,,제조일로부터 36 개월,"기밀용기, 실온보관(1~30℃)",,,30포/상자,,A,248,,Y,C,지르코늄사이클로규산나트륨,
202503117,로켈마현탁용분말10그램(지르코늄사이클로규산나트륨),한국아스트라제네카(주),2025.11.28,,2,흰색 내지 회색의 결정형 불용성 분말,,총량 : 1포10그램|성분명 : 지르코늄사이클로규산나트륨|분량 : 10|단위 : 그램|규격 : 별규|성분정보 : |비고 :,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503117/EE,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503117/UD,https://nedrug.mfds.go.kr/pbp/cmn/pdfDownload/202503117/NB,,제조일로부터 36 개월,"기밀용기, 실온보관(1~30℃)",,,30포/상자,,A,248,,Y,C,지르코늄사이클로규산나트륨,
